AÑO,ENTIDAD,Clave_Entidad,SEXO,POBLACION,EDAD_PROMEDIO
1986,Chihuahua,CH,Mujeres,1168811,24.13434422
1986,Chihuahua,CH,Total,2337440,23.83984547
1986,Chihuahua,CH,Hombres,1168629,23.54534673
1986,Ciudad de México,CDMX,Hombres,4245275,24.30624259
1986,Ciudad de México,CDMX,Mujeres,4547458,26.2880539
1986,Ciudad de México,CDMX,Total,8792733,25.29714824
1986,Coahuila,COH,Hombres,927486,23.3304934
1986,Coahuila,COH,Mujeres,924871,23.87842196
1986,Coahuila,COH,Total,1852357,23.60445768
1986,Colima,COL,Hombres,203665,23.03604448
1986,Colima,COL,Mujeres,202896,23.4876932
1986,Colima,COL,Total,406561,23.26186884
1986,Durango,DGO,Mujeres,663956,22.90542295
1986,Durango,DGO,Total,1325543,22.68722938
1986,Durango,DGO,Hombres,661587,22.46903582
1986,Guanajuato,GJ,Hombres,1822204,21.99330975
1986,Guanajuato,GJ,Total,3706217,22.39459242
1986,Guanajuato,GJ,Mujeres,1884013,22.79587508
1986,Guerrero,GUE,Total,2520734,22.08242638
1986,Guerrero,GUE,Mujeres,1268800,22.41410073
1986,Guerrero,GUE,Hombres,1251934,21.75075204
1986,Hidalgo,HDGO,Mujeres,903420,23.25113901
1986,Hidalgo,HDGO,Hombres,902742,22.58274457
1986,Hidalgo,HDGO,Total,1806162,22.91694179
1986,Jalisco,JAL,Total,5145697,23.14965176
1986,Jalisco,JAL,Hombres,2519815,22.60526586
1986,Jalisco,JAL,Mujeres,2625882,23.69403766
1986,Michoacán,MICH,Mujeres,1741456,22.8823496
1986,Michoacán,MICH,Total,3427548,22.5309712
1986,Michoacán,MICH,Hombres,1686092,22.17959281
1986,Morelos,MOR,Hombres,557676,23.22027485
1986,Morelos,MOR,Mujeres,569897,24.01792254
1986,Morelos,MOR,Total,1127573,23.6190987
1986,México,EDOMX,Hombres,4572283,21.8360224
1986,México,EDOMX,Mujeres,4607282,22.46485911
1986,México,EDOMX,Total,9179565,22.15044075
1986,Nayarit,NAY,Total,809035,23.36225299
1986,Nayarit,NAY,Mujeres,401589,23.45485061
1986,Nayarit,NAY,Hombres,407446,23.26965537
1986,Nuevo León,NL,Hombres,1471211,23.70952909
1986,Nuevo León,NL,Total,2932618,24.08496325
1986,Nuevo León,NL,Mujeres,1461407,24.46039741
1986,Oaxaca,OAX,Total,2880466,22.97007441
1986,Oaxaca,OAX,Mujeres,1450843,23.35238548
1986,Oaxaca,OAX,Hombres,1429623,22.58776335
1986,Puebla,PUE,Total,3985507,22.67137096
1986,Puebla,PUE,Mujeres,2019373,23.17384703
1986,Puebla,PUE,Hombres,1966134,22.1688949
1986,Querétaro,QRO,Total,955812,21.77415949
1986,Querétaro,QRO,Mujeres,480134,22.08611346
1986,Querétaro,QRO,Hombres,475678,21.46220553
1986,Quintana Roo,QROO,Total,388576,21.08218311
1986,Quintana Roo,QROO,Hombres,202334,21.62217917
1986,Quintana Roo,QROO,Mujeres,186242,20.54218705
1986,República Mexicana,Nacional,Total,78028665,23.14885994
1986,República Mexicana,Nacional,Mujeres,39300888,23.52690776
1986,República Mexicana,Nacional,Hombres,38727777,22.77081212
1986,San Luis Potosí,SLP,Hombres,968138,22.72234537
1986,San Luis Potosí,SLP,Mujeres,972184,23.1903292
1986,San Luis Potosí,SLP,Total,1940322,22.95633728
1986,Sinaloa,SLOA,Mujeres,1044271,23.09088445
1986,Sinaloa,SLOA,Total,2110916,23.0421295
1986,Sinaloa,SLOA,Hombres,1066645,22.99337455
1986,Sonora,SON,Hombres,881365,23.78693617
1986,Sonora,SON,Mujeres,860605,23.92322494
1986,Sonora,SON,Total,1741970,23.85508056
1986,Tabasco,TAB,Hombres,683314,21.71476803
1986,Tabasco,TAB,Total,1353282,21.55000889
1986,Tabasco,TAB,Mujeres,669968,21.38524974
1986,Tamaulipas,TAM,Hombres,1083455,23.89880429
1986,Tamaulipas,TAM,Mujeres,1093094,24.54193784
1986,Tamaulipas,TAM,Total,2176549,24.22037106
1986,Tlaxcala,TLAX,Hombres,350359,22.58398671
1986,Tlaxcala,TLAX,Total,702397,22.84533135
1986,Tlaxcala,TLAX,Mujeres,352038,23.10667598
1986,Veracruz,VER,Hombres,3036927,23.11290821
1986,Veracruz,VER,Total,6081224,23.42153363
1986,Veracruz,VER,Mujeres,3044297,23.73015905
1986,Yucatán,YUC,Mujeres,642077,24.71931404
1986,Yucatán,YUC,Hombres,641948,24.3904444
1986,Yucatán,YUC,Total,1284025,24.55487922
1986,Zacatecas,ZAC,Total,1269557,22.45672243
1986,Zacatecas,ZAC,Mujeres,641514,22.70331435
1986,Zacatecas,ZAC,Hombres,628043,22.21013052
1987,Aguascalientes,AG,Hombres,334469,21.9928095
1987,Aguascalientes,AG,Total,680114,22.49733634
1987,Aguascalientes,AG,Mujeres,345645,23.00186318
1987,Baja California,BC,Total,1560841,23.63816086
1987,Baja California,BC,Mujeres,775554,23.88296108
1987,Baja California,BC,Hombres,785287,23.39336064
1987,Baja California Sur,BCS,Mujeres,142775,23.2499177
1987,Baja California Sur,BCS,Total,293269,23.31079018
1987,Baja California Sur,BCS,Hombres,150494,23.37166266
1987,Campeche,CAMP,Mujeres,255200,22.64204545
1987,Campeche,CAMP,Total,516326,22.81995619
1987,Campeche,CAMP,Hombres,261126,22.99786693
1987,Chiapas,CHIA,Total,2965235,21.21783328
1987,Chiapas,CHIA,Mujeres,1466510,21.1141506
1987,Chiapas,CHIA,Hombres,1498725,21.32151596
1987,Chihuahua,CH,Hombres,1194061,23.72937982
1987,Chihuahua,CH,Mujeres,1193030,24.32290219
1987,Chihuahua,CH,Total,2387091,24.02614101
1987,Ciudad de México,CDMX,Mujeres,4509706,26.59010831
1987,Ciudad de México,CDMX,Total,8718524,25.59482882
1987,Ciudad de México,CDMX,Hombres,4208818,24.59954933
1987,Coahuila,COH,Hombres,951936,23.52315702
1987,Coahuila,COH,Mujeres,949391,24.07896852
1987,Coahuila,COH,Total,1901327,23.80106277
1987,Colima,COL,Hombres,208182,23.26460021
1987,Colima,COL,Total,415667,23.48762458
1987,Colima,COL,Mujeres,207485,23.71064896
1987,Durango,DGO,Hombres,671075,22.63124688
1987,Durango,DGO,Total,1346121,22.86057889
1987,Durango,DGO,Mujeres,675046,23.08991091
1987,Guanajuato,GJ,Hombres,1873067,22.11746617
1987,Guanajuato,GJ,Total,3817237,22.53240565
1987,Guanajuato,GJ,Mujeres,1944170,22.94734514
1987,Guerrero,GUE,Mujeres,1299519,22.55715769
1987,Guerrero,GUE,Hombres,1277988,21.85389065
1987,Guerrero,GUE,Total,2577507,22.20552417
1987,Hidalgo,HDGO,Total,1842861,23.09326449
1987,Hidalgo,HDGO,Mujeres,923491,23.44087706
1987,Hidalgo,HDGO,Hombres,919370,22.74565191
1987,Jalisco,JAL,Mujeres,2683566,23.84937915
1987,Jalisco,JAL,Total,5254943,23.30627967
1987,Jalisco,JAL,Hombres,2571377,22.76318019
1987,Michoacán,MICH,Total,3505653,22.67978448
1987,Michoacán,MICH,Mujeres,1783896,23.04334838
1987,Michoacán,MICH,Hombres,1721757,22.31622058
1987,Morelos,MOR,Total,1154738,23.83594615
1987,Morelos,MOR,Hombres,570443,23.42783065
1987,Morelos,MOR,Mujeres,584295,24.24406165
1987,México,EDOMX,Mujeres,4742870,22.66903183
1987,México,EDOMX,Total,9442612,22.34195803
1987,México,EDOMX,Hombres,4699742,22.01488422
1987,Nayarit,NAY,Hombres,413012,23.48445808
1987,Nayarit,NAY,Total,820609,23.58204508
1987,Nayarit,NAY,Mujeres,407597,23.67963209
1987,Nuevo León,NL,Total,3000966,24.330806
1987,Nuevo León,NL,Mujeres,1495318,24.70907927
1987,Nuevo León,NL,Hombres,1505648,23.95253273
1987,Oaxaca,OAX,Hombres,1463541,22.65489385
1987,Oaxaca,OAX,Mujeres,1489531,23.46207565
1987,Oaxaca,OAX,Total,2953072,23.05848475
1987,Puebla,PUE,Hombres,2007072,22.28180653
1987,Puebla,PUE,Total,4072843,22.79608528
1987,Puebla,PUE,Mujeres,2065771,23.31036402
1987,Querétaro,QRO,Total,992144,21.89898082
1987,Querétaro,QRO,Mujeres,499047,22.21790132
1987,Querétaro,QRO,Hombres,493097,21.58006031
1987,Quintana Roo,QROO,Hombres,218260,21.69899661
1987,Quintana Roo,QROO,Mujeres,200856,20.67279544
1987,Quintana Roo,QROO,Total,419116,21.18589602
1987,República Mexicana,Nacional,Hombres,39516236,22.93221495
1987,República Mexicana,Nacional,Total,79665004,23.31649648
1987,República Mexicana,Nacional,Mujeres,40148768,23.70077802
1987,San Luis Potosí,SLP,Total,1976701,23.11775274
1987,San Luis Potosí,SLP,Hombres,985160,22.87327135
1987,San Luis Potosí,SLP,Mujeres,991541,23.36223414
1987,Sinaloa,SLOA,Total,2151971,23.26162176
1987,Sinaloa,SLOA,Mujeres,1065455,23.31994969
1987,Sinaloa,SLOA,Hombres,1086516,23.20329383
1987,Sonora,SON,Total,1777340,24.07185217
1987,Sonora,SON,Hombres,899154,23.99751322
1987,Sonora,SON,Mujeres,878186,24.14619113
1987,Tabasco,TAB,Total,1403047,21.70035063
1987,Tabasco,TAB,Mujeres,695107,21.55033542
1987,Tabasco,TAB,Hombres,707940,21.85036585
1987,Tamaulipas,TAM,Hombres,1102492,24.1001395
1987,Tamaulipas,TAM,Total,2214386,24.42824024
1987,Tamaulipas,TAM,Mujeres,1111894,24.75634098
1987,Tlaxcala,TLAX,Hombres,361562,22.68274321
1987,Tlaxcala,TLAX,Total,725663,22.96256188
1987,Tlaxcala,TLAX,Mujeres,364101,23.24238055
1987,Veracruz,VER,Total,6172458,23.59638554
1987,Veracruz,VER,Mujeres,3091941,23.91652654
1987,Veracruz,VER,Hombres,3080517,23.27624454
1987,Yucatán,YUC,Hombres,658790,24.47376858
1987,Yucatán,YUC,Mujeres,659731,24.82610488
1987,Yucatán,YUC,Total,1318521,24.64993673
1987,Zacatecas,ZAC,Hombres,635558,22.40469163
1987,Zacatecas,ZAC,Mujeres,650543,22.91393344
1987,Zacatecas,ZAC,Total,1286101,22.65931253
1988,Aguascalientes,AG,Mujeres,357676,23.14279404
1988,Aguascalientes,AG,Total,703332,22.63802685
1988,Aguascalientes,AG,Hombres,345656,22.13325966
1988,Baja California,BC,Hombres,814399,23.54908589
1988,Baja California,BC,Total,1616184,23.79350688
1988,Baja California,BC,Mujeres,801785,24.03792787
1988,Baja California Sur,BCS,Mujeres,148611,23.45642651
1988,Baja California Sur,BCS,Hombres,156671,23.56536947
1988,Baja California Sur,BCS,Total,305282,23.51089799
1988,Campeche,CAMP,Total,529407,22.99260199
1988,Campeche,CAMP,Mujeres,261528,22.82529595
1988,Campeche,CAMP,Hombres,267879,23.15990802
1988,Chiapas,CHIA,Hombres,1561195,21.38316354
1988,Chiapas,CHIA,Mujeres,1530563,21.20581904
1988,Chiapas,CHIA,Total,3091758,21.29449129
1988,Chihuahua,CH,Total,2436354,24.21537332
1988,Chihuahua,CH,Mujeres,1216973,24.51588983
1988,Chihuahua,CH,Hombres,1219381,23.9148568
1988,Ciudad de México,CDMX,Hombres,4166358,24.90140958
1988,Ciudad de México,CDMX,Mujeres,4464914,26.90420958
1988,Ciudad de México,CDMX,Total,8631272,25.90280958
1988,Coahuila,COH,Total,1950235,24.00216315
1988,Coahuila,COH,Mujeres,973859,24.28569434
1988,Coahuila,COH,Hombres,976376,23.71863196
1988,Colima,COL,Mujeres,212060,23.94166274
1988,Colima,COL,Hombres,212695,23.49620348
1988,Colima,COL,Total,424755,23.71893311
1988,Durango,DGO,Hombres,680322,22.79405193
1988,Durango,DGO,Mujeres,685902,23.27777438
1988,Durango,DGO,Total,1366224,23.03591316
1988,Guanajuato,GJ,Hombres,1924103,22.24402904
1988,Guanajuato,GJ,Mujeres,2004717,23.10478985
1988,Guanajuato,GJ,Total,3928820,22.67440944
1988,Guerrero,GUE,Mujeres,1329924,22.70865628
1988,Guerrero,GUE,Total,2633565,22.33591011
1988,Guerrero,GUE,Hombres,1303641,21.96316394
1988,Hidalgo,HDGO,Hombres,935821,22.91046792
1988,Hidalgo,HDGO,Mujeres,943475,23.63489865
1988,Hidalgo,HDGO,Total,1879296,23.27268328
1988,Jalisco,JAL,Hombres,2622570,22.92261141
1988,Jalisco,JAL,Mujeres,2740816,24.01004701
1988,Jalisco,JAL,Total,5363386,23.46632921
1988,Michoacán,MICH,Hombres,1757114,22.45656514
1988,Michoacán,MICH,Mujeres,1826114,23.21071576
1988,Michoacán,MICH,Total,3583228,22.83364045
1988,Morelos,MOR,Hombres,583137,23.6404104
1988,Morelos,MOR,Total,1181780,24.05985888
1988,Morelos,MOR,Mujeres,598643,24.47930737
1988,México,EDOMX,Mujeres,4878653,22.87894199
1988,México,EDOMX,Hombres,4827312,22.19728888
1988,México,EDOMX,Total,9705965,22.53811544
1988,Nayarit,NAY,Hombres,418391,23.70074882
1988,Nayarit,NAY,Mujeres,413399,23.90957404
1988,Nayarit,NAY,Total,831790,23.80516143
1988,Nuevo León,NL,Hombres,1540036,24.19737591
1988,Nuevo León,NL,Mujeres,1529072,24.96210054
1988,Nuevo León,NL,Total,3069108,24.57973822
1988,Oaxaca,OAX,Hombres,1497260,22.72689646
1988,Oaxaca,OAX,Total,3025360,23.15311874
1988,Oaxaca,OAX,Mujeres,1528100,23.57934101
1988,Puebla,PUE,Total,4159009,22.92874432
1988,Puebla,PUE,Hombres,2047411,22.40109827
1988,Puebla,PUE,Mujeres,2111598,23.45639037
1988,Querétaro,QRO,Total,1028815,22.0295984
1988,Querétaro,QRO,Mujeres,518150,22.35701631
1988,Querétaro,QRO,Hombres,510665,21.70218049
1988,Quintana Roo,QROO,Total,450438,21.29435376
1988,Quintana Roo,QROO,Hombres,234592,21.78101129
1988,Quintana Roo,QROO,Mujeres,215846,20.80769623
1988,República Mexicana,Nacional,Total,81282371,23.48833044
1988,República Mexicana,Nacional,Mujeres,40986703,23.88033504
1988,República Mexicana,Nacional,Hombres,40295668,23.09632584
1988,San Luis Potosí,SLP,Hombres,1001825,23.02814264
1988,San Luis Potosí,SLP,Mujeres,1010559,23.54081157
1988,San Luis Potosí,SLP,Total,2012384,23.28447711
1988,Sinaloa,SLOA,Mujeres,1086254,23.55736872
1988,Sinaloa,SLOA,Total,2192220,23.48806602
1988,Sinaloa,SLOA,Hombres,1105966,23.41876333
1988,Sonora,SON,Total,1812299,24.29265868
1988,Sonora,SON,Hombres,916757,24.21115846
1988,Sonora,SON,Mujeres,895542,24.37415889
1988,Tabasco,TAB,Hombres,732923,21.9856165
1988,Tabasco,TAB,Total,1453537,21.85178476
1988,Tabasco,TAB,Mujeres,720614,21.71795302
1988,Tamaulipas,TAM,Total,2251547,24.63838652
1988,Tamaulipas,TAM,Mujeres,1130303,24.97504121
1988,Tamaulipas,TAM,Hombres,1121244,24.30173183
1988,Tlaxcala,TLAX,Hombres,372819,22.78746791
1988,Tlaxcala,TLAX,Total,749058,23.08672432
1988,Tlaxcala,TLAX,Mujeres,376239,23.38598072
1988,Veracruz,VER,Total,6261169,23.7750222
1988,Veracruz,VER,Mujeres,3138298,24.10814301
1988,Veracruz,VER,Hombres,3122871,23.44190138
1988,Yucatán,YUC,Hombres,675646,24.55959334
1988,Yucatán,YUC,Mujeres,677381,24.93865491
1988,Yucatán,YUC,Total,1353027,24.74912412
1988,Zacatecas,ZAC,Hombres,642632,22.60448437
1988,Zacatecas,ZAC,Mujeres,659135,23.13328074
1988,Zacatecas,ZAC,Total,1301767,22.86888255
1989,Aguascalientes,AG,Total,727003,22.77973467
1989,Aguascalientes,AG,Mujeres,369926,23.2859653
1989,Aguascalientes,AG,Hombres,357077,22.27350403
1989,Baja California,BC,Hombres,843766,23.71401905
1989,Baja California,BC,Total,1671850,23.95897865
1989,Baja California,BC,Mujeres,828084,24.20393825
1989,Baja California Sur,BCS,Mujeres,154536,23.66598721
1989,Baja California Sur,BCS,Total,317497,23.71365217
1989,Baja California Sur,BCS,Hombres,162961,23.76131712
1989,Campeche,CAMP,Mujeres,267843,23.01735345
1989,Campeche,CAMP,Total,542478,23.17169855
1989,Campeche,CAMP,Hombres,274635,23.32604366
1989,Chiapas,CHIA,Hombres,1624650,21.45102391
1989,Chiapas,CHIA,Mujeres,1595601,21.30396509
1989,Chiapas,CHIA,Total,3220251,21.3774945
1989,Chihuahua,CH,Mujeres,1240675,24.71323191
1989,Chihuahua,CH,Total,2485341,24.40784175
1989,Chihuahua,CH,Hombres,1244666,24.10245158
1989,Ciudad de México,CDMX,Mujeres,4414047,27.2266462
1989,Ciudad de México,CDMX,Hombres,4119152,25.20872816
1989,Ciudad de México,CDMX,Total,8533199,26.21768718
1989,Coahuila,COH,Mujeres,998324,24.49765707
1989,Coahuila,COH,Hombres,1000935,23.91675983
1989,Coahuila,COH,Total,1999259,24.20720845
1989,Colima,COL,Mujeres,216643,24.17279118
1989,Colima,COL,Hombres,217239,23.72617256
1989,Colima,COL,Total,433882,23.94948187
1989,Durango,DGO,Hombres,689280,22.96106952
1989,Durango,DGO,Mujeres,696449,23.47139848
1989,Durango,DGO,Total,1385729,23.216234
1989,Guanajuato,GJ,Total,4041231,22.82084114
1989,Guanajuato,GJ,Hombres,1975501,22.3741294
1989,Guanajuato,GJ,Mujeres,2065730,23.26755287
1989,Guerrero,GUE,Mujeres,1360163,22.86793127
1989,Guerrero,GUE,Total,2689260,22.4734541
1989,Guerrero,GUE,Hombres,1329097,22.07897693
1989,Hidalgo,HDGO,Hombres,952517,23.07145804
1989,Hidalgo,HDGO,Mujeres,963703,23.82620164
1989,Hidalgo,HDGO,Total,1916220,23.44882984
1989,Jalisco,JAL,Hombres,2673291,23.08824591
1989,Jalisco,JAL,Mujeres,2797404,24.17922545
1989,Jalisco,JAL,Total,5470695,23.63373568
1989,Michoacán,MICH,Hombres,1792202,22.60268653
1989,Michoacán,MICH,Mujeres,1868088,23.38643201
1989,Michoacán,MICH,Total,3660290,22.99455927
1989,Morelos,MOR,Total,1209093,24.28201172
1989,Morelos,MOR,Mujeres,613117,24.7144607
1989,Morelos,MOR,Hombres,595976,23.84956273
1989,México,EDOMX,Hombres,4955309,22.38491242
1989,México,EDOMX,Mujeres,5014605,23.09582529
1989,México,EDOMX,Total,9969914,22.74036886
1989,Nayarit,NAY,Total,842700,24.0319776
1989,Nayarit,NAY,Mujeres,419053,24.14397701
1989,Nayarit,NAY,Hombres,423647,23.91997819
1989,Nuevo León,NL,Total,3137556,24.82986675
1989,Nuevo León,NL,Mujeres,1562872,25.21747206
1989,Nuevo León,NL,Hombres,1574684,24.44226143
1989,Oaxaca,OAX,Total,3097185,23.25699206
1989,Oaxaca,OAX,Mujeres,1566444,23.70678748
1989,Oaxaca,OAX,Hombres,1530741,22.80719665
1989,Puebla,PUE,Total,4245006,23.06566652
1989,Puebla,PUE,Hombres,2087701,22.52346768
1989,Puebla,PUE,Mujeres,2157305,23.60786537
1989,Querétaro,QRO,Mujeres,537413,22.50621589
1989,Querétaro,QRO,Hombres,528377,21.83279552
1989,Querétaro,QRO,Total,1065790,22.16950571
1989,Quintana Roo,QROO,Hombres,251353,21.86883785
1989,Quintana Roo,QROO,Mujeres,231241,20.95068781
1989,Quintana Roo,QROO,Total,482594,21.40976283
1989,República Mexicana,Nacional,Total,82889981,23.66391645
1989,República Mexicana,Nacional,Hombres,41071919,23.26316891
1989,República Mexicana,Nacional,Mujeres,41818062,24.064664
1989,San Luis Potosí,SLP,Total,2047868,23.45353942
1989,San Luis Potosí,SLP,Mujeres,1029457,23.72278881
1989,San Luis Potosí,SLP,Hombres,1018411,23.18429004
1989,Sinaloa,SLOA,Hombres,1125367,23.6359552
1989,Sinaloa,SLOA,Mujeres,1106915,23.79744063
1989,Sinaloa,SLOA,Total,2232282,23.71669792
1989,Sonora,SON,Mujeres,912904,24.60337341
1989,Sonora,SON,Hombres,934466,24.42360664
1989,Sonora,SON,Total,1847370,24.51349002
1989,Tabasco,TAB,Hombres,758364,22.12159596
1989,Tabasco,TAB,Mujeres,746545,21.88716956
1989,Tabasco,TAB,Total,1504909,22.00438276
1989,Tamaulipas,TAM,Total,2288448,24.84911049
1989,Tamaulipas,TAM,Mujeres,1148489,25.19539325
1989,Tamaulipas,TAM,Hombres,1139959,24.50282773
1989,Tlaxcala,TLAX,Hombres,384231,22.89302008
1989,Tlaxcala,TLAX,Mujeres,388531,23.53288927
1989,Tlaxcala,TLAX,Total,772762,23.21295468
1989,Veracruz,VER,Mujeres,3183657,24.3033634
1989,Veracruz,VER,Hombres,3164523,23.60935345
1989,Veracruz,VER,Total,6348180,23.95635842
1989,Yucatán,YUC,Hombres,692498,24.65334629
1989,Yucatán,YUC,Mujeres,694975,25.06205115
1989,Yucatán,YUC,Total,1387473,24.85769872
1989,Zacatecas,ZAC,Total,1316666,23.08686652
1989,Zacatecas,ZAC,Mujeres,667323,23.36232829
1989,Zacatecas,ZAC,Hombres,649343,22.81140476
1990,Aguascalientes,AG,Hombres,368701,22.41140111
1990,Aguascalientes,AG,Total,750856,22.92233909
1990,Aguascalientes,AG,Mujeres,382155,23.43327707
1990,Baja California,BC,Mujeres,858476,24.34585824
1990,Baja California,BC,Total,1735043,24.09982518
1990,Baja California,BC,Hombres,876567,23.85379212
1990,Baja California Sur,BCS,Hombres,168715,23.94466408
1990,Baja California Sur,BCS,Mujeres,160104,23.86964723
1990,Baja California Sur,BCS,Total,328819,23.90715565
1990,Campeche,CAMP,Hombres,282189,23.47843821
1990,Campeche,CAMP,Total,557351,23.33718866
1990,Campeche,CAMP,Mujeres,275162,23.19593912
1990,Chiapas,CHIA,Mujeres,1648003,21.42411573
1990,Chiapas,CHIA,Hombres,1674955,21.54225457
1990,Chiapas,CHIA,Total,3322958,21.48318515
1990,Chihuahua,CH,Mujeres,1266768,24.88244888
1990,Chihuahua,CH,Total,2538242,24.56861949
1990,Chihuahua,CH,Hombres,1271474,24.25479011
1990,Ciudad de México,CDMX,Total,8485531,26.513876
1990,Ciudad de México,CDMX,Mujeres,4389561,27.52666679
1990,Ciudad de México,CDMX,Hombres,4095970,25.50108521
1990,Coahuila,COH,Total,2042250,24.40350964
1990,Coahuila,COH,Hombres,1022262,24.10423062
1990,Coahuila,COH,Mujeres,1019988,24.70278866
1990,Colima,COL,Total,443360,24.17438087
1990,Colima,COL,Mujeres,221434,24.40507329
1990,Colima,COL,Hombres,221926,23.94368844
1990,Durango,DGO,Hombres,697666,23.13146979
1990,Durango,DGO,Total,1403415,23.39927699
1990,Durango,DGO,Mujeres,705749,23.66708419
1990,Guanajuato,GJ,Total,4137393,22.97485687
1990,Guanajuato,GJ,Hombres,2020179,22.51690865
1990,Guanajuato,GJ,Mujeres,2117214,23.43280509
1990,Guerrero,GUE,Hombres,1353144,22.21040259
1990,Guerrero,GUE,Mujeres,1387384,23.03415349
1990,Guerrero,GUE,Total,2740528,22.62227804
1990,Hidalgo,HDGO,Total,1953045,23.63352067
1990,Hidalgo,HDGO,Hombres,969637,23.24766485
1990,Hidalgo,HDGO,Mujeres,983408,24.01937649
1990,Jalisco,JAL,Total,5579963,23.80656585
1990,Jalisco,JAL,Hombres,2726363,23.2574063
1990,Jalisco,JAL,Mujeres,2853600,24.3557254
1990,Michoacán,MICH,Hombres,1823504,22.76761115
1990,Michoacán,MICH,Mujeres,1904062,23.5773457
1990,Michoacán,MICH,Total,3727566,23.17247842
1990,Morelos,MOR,Hombres,611466,24.04879584
1990,Morelos,MOR,Total,1241502,24.49090777
1990,Morelos,MOR,Mujeres,630036,24.9330197
1990,México,EDOMX,Hombres,5093051,22.57945974
1990,México,EDOMX,Mujeres,5160093,23.31688247
1990,México,EDOMX,Total,10253144,22.9481711
1990,Nayarit,NAY,Hombres,429197,24.12445334
1990,Nayarit,NAY,Mujeres,424844,24.37110328
1990,Nayarit,NAY,Total,854041,24.24777831
1990,Nuevo León,NL,Mujeres,1598116,25.45518098
1990,Nuevo León,NL,Total,3208410,25.0632233
1990,Nuevo León,NL,Hombres,1610294,24.67126562
1990,Oaxaca,OAX,Total,3153088,23.39006437
1990,Oaxaca,OAX,Mujeres,1596261,23.85772439
1990,Oaxaca,OAX,Hombres,1556827,22.92240435
1990,Puebla,PUE,Mujeres,2201654,23.77674058
1990,Puebla,PUE,Hombres,2127187,22.66225207
1990,Puebla,PUE,Total,4328841,23.21949633
1990,Querétaro,QRO,Total,1101195,22.32464479
1990,Querétaro,QRO,Mujeres,555730,22.6690947
1990,Querétaro,QRO,Hombres,545465,21.98019488
1990,Quintana Roo,QROO,Mujeres,247591,21.10350134
1990,Quintana Roo,QROO,Hombres,268639,21.96549645
1990,Quintana Roo,QROO,Total,516230,21.53449889
1990,República Mexicana,Nacional,Hombres,41854639,23.43522342
1990,República Mexicana,Nacional,Total,84502988,23.84463629
1990,República Mexicana,Nacional,Mujeres,42648349,24.25404915
1990,San Luis Potosí,SLP,Total,2082161,23.62431263
1990,San Luis Potosí,SLP,Mujeres,1047397,23.90600317
1990,San Luis Potosí,SLP,Hombres,1034764,23.34262209
1990,Sinaloa,SLOA,Mujeres,1126775,24.03931752
1990,Sinaloa,SLOA,Total,2271127,23.94369131
1990,Sinaloa,SLOA,Hombres,1144352,23.84806511
1990,Sonora,SON,Mujeres,932094,24.81060601
1990,Sonora,SON,Total,1885900,24.70838036
1990,Sonora,SON,Hombres,953806,24.60615471
1990,Tabasco,TAB,Total,1552821,22.1781952
1990,Tabasco,TAB,Hombres,781923,22.27785472
1990,Tabasco,TAB,Mujeres,770898,22.07853568
1990,Tamaulipas,TAM,Total,2329201,25.03782404
1990,Tamaulipas,TAM,Mujeres,1168702,25.39113392
1990,Tamaulipas,TAM,Hombres,1160499,24.68451416
1990,Tlaxcala,TLAX,Total,795115,23.36240256
1990,Tlaxcala,TLAX,Hombres,394980,23.02442149
1990,Tlaxcala,TLAX,Mujeres,400135,23.70038362
1990,Veracruz,VER,Total,6433250,24.16322597
1990,Veracruz,VER,Hombres,3204571,23.79967397
1990,Veracruz,VER,Mujeres,3228679,24.52677798
1990,Yucatán,YUC,Total,1421233,24.97832399
1990,Yucatán,YUC,Mujeres,712104,25.19736724
1990,Yucatán,YUC,Hombres,709129,24.75928075
1990,Zacatecas,ZAC,Hombres,655237,23.03288734
1990,Zacatecas,ZAC,Mujeres,674172,23.60386222
1990,Zacatecas,ZAC,Total,1329409,23.31837478
1991,Aguascalientes,AG,Mujeres,394287,23.581551
1991,Aguascalientes,AG,Hombres,380507,22.54700965
1991,Aguascalientes,AG,Total,774794,23.06428032
1991,Baja California,BC,Total,1807719,24.21360742
1991,Baja California,BC,Hombres,913637,23.96690918
1991,Baja California,BC,Mujeres,894082,24.46030565
1991,Baja California Sur,BCS,Total,338829,24.09088749
1991,Baja California Sur,BCS,Mujeres,165142,24.06564653
1991,Baja California Sur,BCS,Hombres,173687,24.11612844
1991,Campeche,CAMP,Total,574638,23.48374704
1991,Campeche,CAMP,Mujeres,283855,23.35808776
1991,Campeche,CAMP,Hombres,290783,23.60940633
1991,Chiapas,CHIA,Total,3391579,21.61270944
1991,Chiapas,CHIA,Mujeres,1683710,21.56711488
1991,Chiapas,CHIA,Hombres,1707869,21.658304
1991,Chihuahua,CH,Hombres,1299954,24.37443786
1991,Chihuahua,CH,Mujeres,1295752,25.02393051
1991,Chihuahua,CH,Total,2595706,24.69918418
1991,Ciudad de México,CDMX,Hombres,4104691,25.77023143
1991,Ciudad de México,CDMX,Mujeres,4400876,27.79435072
1991,Ciudad de México,CDMX,Total,8505567,26.78229107
1991,Coahuila,COH,Mujeres,1037757,24.90217363
1991,Coahuila,COH,Total,2076781,24.59266054
1991,Coahuila,COH,Hombres,1039024,24.28314745
1991,Colima,COL,Total,453420,24.38215179
